STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       3987;2023110804:51;    1;  106.0;    0.0;    0.0;   0;   107.53;2023110806:00;eor
       3987;2023110805:51;    1;  115.0;    0.0;    0.0;   0;    98.54;2023110807:00;eor
       3987;2023110806:51;    1;  123.0;    1.0;    1.0;   0;    90.06;2023110808:00;eor
       3987;2023110807:51;    1;  120.0;   15.0;   15.0;   0;    82.47;2023110809:00;eor
       3987;2023110808:51;    1;  118.0;   36.0;   40.0;   4;    76.18;2023110810:00;eor
       3987;2023110809:51;    1;  120.0;   36.0;   39.0;   6;    71.63;2023110811:00;eor
       3987;2023110810:51;    1;  124.0;   40.0;   40.0;   0;    69.24;2023110812:00;eor
       3987;2023110811:51;    1;  124.0;   37.0;   37.0;   0;    69.25;2023110813:00;eor
       3987;2023110812:51;    1;  115.0;   40.0;   45.0;   6;    71.67;2023110814:00;eor
       3987;2023110813:51;    1;  104.0;   25.0;   48.0;  30;    76.23;2023110815:00;eor
       3987;2023110814:51;    1;  101.0;   16.0;   30.0;  37;    82.54;2023110816:00;eor
       3987;2023110815:51;    1;  104.0;    2.0;    2.0;   5;    90.15;2023110817:00;eor
       3987;2023110816:51;    1;  107.0;    0.0;    0.0;   0;    98.64;2023110818:00;eor
       3987;2023110817:51;    1;  110.0;    0.0;    0.0;   0;   107.65;2023110819:00;eor
       3987;2023110818:51;    1;  114.0;    0.0;    0.0;   0;   116.79;2023110820:00;eor
       3987;2023110819:51;    1;  112.0;    0.0;    0.0;   0;   125.67;2023110821:00;eor
       3987;2023110820:51;    1;  102.0;    0.0;    0.0;   0;   133.72;2023110822:00;eor
       3987;2023110821:51;    1;   -999;    0.0;    0.0;   0;   140.14;2023110823:00;eor
       3987;2023110822:51;    1;  102.0;    0.0;    0.0;   0;   143.83;2023110900:00;eor
       3987;2023110823:51;    1;   -999;    0.0;    0.0;   0;   143.84;2023110901:00;eor
       3987;2023110900:51;    1;  104.0;    0.0;    0.0;   0;   140.18;2023110902:00;eor
       3987;2023110901:51;    1;  109.0;    0.0;    0.0;   0;   133.78;2023110903:00;eor
       3987;2023110902:51;    1;  108.0;    0.0;    0.0;   0;   125.74;2023110904:00;eor
       3987;2023110903:51;    1;  118.0;    0.0;    0.0;   0;   116.88;2023110905:00;eor
       3987;2023110904:51;    1;  120.0;    0.0;    0.0;   0;   107.75;2023110906:00;eor
       3987;2023110905:51;    1;  119.0;    0.0;    0.0;   0;    98.77;2023110907:00;eor
       3987;2023110906:51;    1;  120.0;    2.0;    3.0;   0;    90.30;2023110908:00;eor
       3987;2023110907:51;    1;  125.0;   11.0;   11.0;   0;    82.72;2023110909:00;eor
       3987;2023110908:51;    1;  121.0;   37.0;   38.0;   1;    76.45;2023110910:00;eor
       3987;2023110909:51;    1;  123.0;   40.0;   40.0;   0;    71.91;2023110911:00;eor
       3987;2023110910:51;    1;  126.0;   29.0;   29.0;   0;    69.53;2023110912:00;eor
       3987;2023110911:51;    1;  127.0;   33.0;   33.0;   0;    69.54;2023110913:00;eor
       3987;2023110912:51;    1;  125.0;   37.0;   37.0;   0;    71.95;2023110914:00;eor
       3987;2023110913:51;    1;  126.0;   13.0;   13.0;   0;    76.50;2023110915:00;eor
       3987;2023110914:51;    1;  127.0;    6.0;    6.0;   0;    82.79;2023110916:00;eor
       3987;2023110915:51;    1;  127.0;    1.0;    1.0;   0;    90.39;2023110917:00;eor
       3987;2023110916:51;    1;  127.0;    0.0;    0.0;   0;    98.87;2023110918:00;eor
       3987;2023110917:51;    1;  124.0;    0.0;    0.0;   0;   107.87;2023110919:00;eor
       3987;2023110918:51;    1;  125.0;    0.0;    0.0;   0;   117.02;2023110920:00;eor
       3987;2023110919:51;    1;  125.0;    0.0;    0.0;   0;   125.90;2023110921:00;eor
       3987;2023110920:51;    1;  121.0;    0.0;    0.0;   0;   133.97;2023110922:00;eor
       3987;2023110921:51;    1;  119.0;    0.0;    0.0;   0;   140.41;2023110923:00;eor
       3987;2023110922:51;    1;  119.0;    0.0;    0.0;   0;   144.11;2023111000:00;eor
       3987;2023110923:51;    1;  108.0;    0.0;    0.0;   0;   144.12;2023111001:00;eor
       3987;2023111000:51;    1;  101.0;    0.0;    0.0;   0;   140.44;2023111002:00;eor
       3987;2023111001:51;    1;   98.0;    0.0;    0.0;   0;   134.02;2023111003:00;eor
       3987;2023111002:51;    1;   -999;    0.0;    0.0;   0;   125.97;2023111004:00;eor
       3987;2023111003:51;    1;  110.0;    0.0;    0.0;   0;   117.10;2023111005:00;eor
       3987;2023111004:51;    1;  113.0;    0.0;    0.0;   0;   107.97;2023111006:00;eor
       3987;2023111005:51;    1;  106.0;    0.0;    0.0;   0;    98.99;2023111007:00;eor
       3987;2023111006:51;    1;  109.0;    1.0;    2.0;   0;    90.54;2023111008:00;eor
       3987;2023111007:51;    1;  114.0;   13.0;   13.0;   0;    82.97;2023111009:00;eor
       3987;2023111008:51;    1;  115.0;   40.0;   49.0;  10;    76.71;2023111010:00;eor
       3987;2023111009:51;    1;  117.0;   44.0;   46.0;   5;    72.19;2023111011:00;eor
       3987;2023111010:51;    1;  115.0;   53.0;   59.0;  17;    69.81;2023111012:00;eor
       3987;2023111011:51;    1;  118.0;   43.0;   47.0;   4;    69.82;2023111013:00;eor
       3987;2023111012:51;    1;  119.0;   31.0;   31.0;   1;    72.22;2023111014:00;eor
       3987;2023111013:51;    1;  115.0;   20.0;   22.0;   4;    76.76;2023111015:00;eor
       3987;2023111014:51;    1;  121.0;   14.0;   14.0;   0;    83.04;2023111016:00;eor
       3987;2023111015:51;    1;  115.0;    2.0;    2.0;   1;    90.62;2023111017:00;eor
       3987;2023111016:51;    1;  116.0;    0.0;    0.0;   0;    99.10;2023111018:00;eor
       3987;2023111017:51;    1;  119.0;    0.0;    0.0;   0;   108.09;2023111019:00;eor
       3987;2023111018:51;    1;  100.0;    0.0;    0.0;   0;   117.23;2023111020:00;eor
       3987;2023111019:51;    1;   96.0;    0.0;    0.0;   0;   126.13;2023111021:00;eor
       3987;2023111020:51;    1;  107.0;    0.0;    0.0;   0;   134.21;2023111022:00;eor
       3987;2023111021:51;    1;   96.0;    0.0;    0.0;   0;   140.67;2023111023:00;eor
       3987;2023111022:51;    1;   -999;    0.0;    0.0;   0;   144.39;2023111100:00;eor
       3987;2023111023:51;    1;  103.0;    0.0;    0.0;   0;   144.40;2023111101:00;eor
       3987;2023111100:51;    1;   96.0;    0.0;    0.0;   0;   140.70;2023111102:00;eor
       3987;2023111101:51;    1;   98.0;    0.0;    0.0;   0;   134.26;2023111103:00;eor
       3987;2023111102:51;    1;   94.0;    0.0;    0.0;   0;   126.19;2023111104:00;eor
       3987;2023111103:51;    1;  101.0;    0.0;    0.0;   0;   117.31;2023111105:00;eor
       3987;2023111104:51;    1;  110.0;    0.0;    0.0;   0;   108.18;2023111106:00;eor
       3987;2023111105:51;    1;  105.0;    0.0;    0.0;   0;    99.21;2023111107:00;eor
       3987;2023111106:51;    1;  103.0;    2.0;    2.0;   0;    90.77;2023111108:00;eor
       3987;2023111107:51;    1;  117.0;   15.0;   15.0;   0;    83.21;2023111109:00;eor
       3987;2023111108:51;    1;  117.0;   25.0;   25.0;   0;    76.97;2023111110:00;eor
       3987;2023111109:51;    1;  115.0;   48.0;   49.0;   1;    72.46;2023111111:00;eor
       3987;2023111110:51;    1;  115.0;   43.0;   45.0;   3;    70.09;2023111112:00;eor
       3987;2023111111:51;    1;  118.0;   43.0;   45.0;   2;    70.10;2023111113:00;eor
       3987;2023111112:51;    1;  117.0;   44.0;   46.0;   0;    72.49;2023111114:00;eor
       3987;2023111113:51;    1;  124.0;    9.0;    9.0;   0;    77.02;2023111115:00;eor
       3987;2023111114:51;    1;  123.0;    3.0;    3.0;   0;    83.28;2023111116:00;eor
       3987;2023111115:51;    1;  123.0;    1.0;    1.0;   0;    90.85;2023111117:00;eor
       3987;2023111116:51;    1;  122.0;    0.0;    0.0;   0;    99.31;2023111118:00;eor
       3987;2023111117:51;    1;  121.0;    0.0;    0.0;   0;   108.30;2023111119:00;eor
       3987;2023111118:51;    1;  113.0;    0.0;    0.0;   0;   117.45;2023111120:00;eor
       3987;2023111119:51;    1;  118.0;    0.0;    0.0;   0;   126.35;2023111121:00;eor
       3987;2023111120:51;    1;  116.0;    0.0;    0.0;   0;   134.45;2023111122:00;eor
       3987;2023111121:51;    1;  108.0;    0.0;    0.0;   0;   140.93;2023111123:00;eor
       3987;2023111122:51;    1;  120.0;    0.0;    0.0;   0;   144.66;2023111200:00;eor
       3987;2023111123:51;    1;  120.0;    0.0;    0.0;   0;   144.68;2023111201:00;eor
       3987;2023111200:51;    1;  119.0;    0.0;    0.0;   0;   140.96;2023111202:00;eor
       3987;2023111201:51;    1;  123.0;    0.0;    0.0;   0;   134.50;2023111203:00;eor
       3987;2023111202:51;    1;  120.0;    0.0;    0.0;   0;   126.41;2023111204:00;eor
       3987;2023111203:51;    1;  119.0;    0.0;    0.0;   0;   117.53;2023111205:00;eor
       3987;2023111204:51;    1;  122.0;    0.0;    0.0;   0;   108.40;2023111206:00;eor
       3987;2023111205:51;    1;  122.0;    0.0;    0.0;   0;    99.43;2023111207:00;eor
       3987;2023111206:51;    1;  118.0;    1.0;    1.0;   0;    90.99;2023111208:00;eor
       3987;2023111207:51;    1;  123.0;    7.0;    7.0;   0;    83.45;2023111209:00;eor
       3987;2023111208:51;    1;  124.0;    7.0;    7.0;   0;    77.22;2023111210:00;eor
       3987;2023111209:51;    1;  125.0;   14.0;   14.0;   0;    72.73;2023111211:00;eor
       3987;2023111210:51;    1;  125.0;   30.0;   30.0;   0;    70.36;2023111212:00;eor
       3987;2023111211:51;    1;  122.0;   45.0;   45.0;   1;    70.37;2023111213:00;eor
       3987;2023111212:51;    1;  120.0;   35.0;   36.0;   0;    72.76;2023111214:00;eor
       3987;2023111213:51;    1;  117.0;   27.0;   28.0;   0;    77.27;2023111215:00;eor
       3987;2023111214:51;    1;  115.0;   13.0;   13.0;   1;    83.52;2023111216:00;eor
       3987;2023111215:51;    1;  117.0;    2.0;    2.0;   0;    91.08;2023111217:00;eor
       3987;2023111216:51;    1;  117.0;    0.0;    0.0;   0;    99.53;2023111218:00;eor
       3987;2023111217:51;    1;  118.0;    0.0;    0.0;   0;   108.51;2023111219:00;eor
       3987;2023111218:51;    1;  113.0;    0.0;    0.0;   0;   117.66;2023111220:00;eor
       3987;2023111219:51;    1;  112.0;    0.0;    0.0;   0;   126.56;2023111221:00;eor
       3987;2023111220:51;    1;   97.0;    0.0;    0.0;   0;   134.68;2023111222:00;eor
       3987;2023111221:51;    1;  116.0;    0.0;    0.0;   0;   141.18;2023111223:00;eor
       3987;2023111222:51;    1;  117.0;    0.0;    0.0;   0;   144.93;2023111300:00;eor
       3987;2023111223:51;    1;  117.0;    0.0;    0.0;   0;   144.94;2023111301:00;eor
       3987;2023111300:51;    1;  118.0;    0.0;    0.0;   0;   141.21;2023111302:00;eor
